,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
1,KNeighborsDist,0.8823529411764706,0.9444444444444444,accuracy,0.013118267059326172,0.0,0.010642766952514648,0.013118267059326172,0.0,0.010642766952514648,1,True,2
0,KNeighborsUnif,0.8823529411764706,0.8333333333333334,accuracy,0.0,0.18728899955749512,2.7594974040985107,0.0,0.18728899955749512,2.7594974040985107,1,True,1
6,WeightedEnsemble_L2,0.7647058823529411,1.0,accuracy,0.011689186096191406,0.0021812915802001953,2.7314045429229736,0.0,0.0,0.15521836280822754,2,True,14
2,LightGBM,0.7647058823529411,0.9444444444444444,accuracy,0.0035920143127441406,0.0,0.3068728446960449,0.0035920143127441406,0.0,0.3068728446960449,1,True,5
3,LightGBMXT,0.7647058823529411,0.9444444444444444,accuracy,0.006751060485839844,0.0,0.3509204387664795,0.006751060485839844,0.0,0.3509204387664795,1,True,4
9,WeightedEnsemble_2_L2_DSTL,0.7647058823529411,0.9444444444444444,soft_log_loss,0.020179271697998047,0.015222787857055664,3.5441365242004395,0.0,0.0,0.019741058349609375,2,True,24
10,NeuralNetTorch_2_DSTL,0.7647058823529411,0.9444444444444444,soft_log_loss,0.020179271697998047,0.015222787857055664,3.52439546585083,0.020179271697998047,0.015222787857055664,3.52439546585083,1,True,23
15,ExtraTreesGini,0.7647058823529411,0.9444444444444444,accuracy,0.0903313159942627,0.07452630996704102,0.7623701095581055,0.0903313159942627,0.07452630996704102,0.7623701095581055,1,True,9
4,CatBoost_2_DSTL,0.7647058823529411,0.8888888888888888,soft_log_loss,0.008898258209228516,0.0,33.450050354003906,0.008898258209228516,0.0,33.450050354003906,1,True,22
8,NeuralNetTorch,0.7647058823529411,0.8888888888888888,accuracy,0.013094902038574219,0.012775182723999023,5.5810582637786865,0.013094902038574219,0.012775182723999023,5.5810582637786865,1,True,12
11,LightGBM_DSTL,0.7647058823529411,0.8888888888888888,soft_log_loss,0.0205078125,0.0,0.8485102653503418,0.0205078125,0.0,0.8485102653503418,1,True,15
12,WeightedEnsemble_L2_DSTL,0.7647058823529411,0.8888888888888888,soft_log_loss,0.03266286849975586,0.0,33.91004300117493,0.0,0.0,0.023909330368041992,2,True,19
13,ExtraTreesEntr,0.7647058823529411,0.8888888888888888,accuracy,0.0715627670288086,0.06977677345275879,0.8727211952209473,0.0715627670288086,0.06977677345275879,0.8727211952209473,1,True,10
14,RandomForestEntr,0.7647058823529411,0.8888888888888888,accuracy,0.0804753303527832,0.05673789978027344,0.8975369930267334,0.0804753303527832,0.05673789978027344,0.8975369930267334,1,True,7
16,RandomForestGini,0.7647058823529411,0.8888888888888888,accuracy,0.09895896911621094,0.07412958145141602,0.814633846282959,0.09895896911621094,0.07412958145141602,0.814633846282959,1,True,6
17,RandomForestMSE_DSTL,0.7647058823529411,0.8888888888888888,soft_log_loss,0.11867308616638184,0.06085824966430664,0.6683368682861328,0.11867308616638184,0.06085824966430664,0.6683368682861328,1,True,16
5,NeuralNetTorch_DSTL,0.7647058823529411,0.8333333333333334,soft_log_loss,0.010128974914550781,0.011905431747436523,2.501715898513794,0.010128974914550781,0.011905431747436523,2.501715898513794,1,True,18
7,CatBoost_DSTL,0.7647058823529411,0.8333333333333334,soft_log_loss,0.01215505599975586,0.0,33.03762340545654,0.01215505599975586,0.0,33.03762340545654,1,True,17
18,LightGBMLarge,0.7058823529411765,0.9444444444444444,accuracy,0.0,0.0010001659393310547,0.4864695072174072,0.0,0.0010001659393310547,0.4864695072174072,1,True,13
19,NeuralNetFastAI,0.7058823529411765,0.9444444444444444,accuracy,0.011689186096191406,0.0021812915802001953,1.4476003646850586,0.011689186096191406,0.0021812915802001953,1.4476003646850586,1,True,3
20,LightGBM_2_DSTL,0.7058823529411765,0.8888888888888888,soft_log_loss,0.057021379470825195,0.0,1.8243181705474854,0.057021379470825195,0.0,1.8243181705474854,1,True,20
21,CatBoost,0.6470588235294118,0.9444444444444444,accuracy,0.0,0.0,1.1285858154296875,0.0,0.0,1.1285858154296875,1,True,8
22,XGBoost,0.6470588235294118,0.8888888888888888,accuracy,0.024477720260620117,0.0,0.24402213096618652,0.024477720260620117,0.0,0.24402213096618652,1,True,11
23,RandomForestMSE_2_DSTL,0.5882352941176471,0.8888888888888888,soft_log_loss,0.12335920333862305,0.05456829071044922,0.6849923133850098,0.12335920333862305,0.05456829071044922,0.6849923133850098,1,True,21
