,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
107,NeuralNetTorch_r197_BAG_L1_FULL,0.6086956521739131,,accuracy,0.01904606819152832,,0.8345179557800293,0.01904606819152832,,0.8345179557800293,1,True,162
108,NeuralNetFastAI_r65_BAG_L1_FULL,0.6086956521739131,,accuracy,0.019885540008544922,,2.552607774734497,0.019885540008544922,,2.552607774734497,1,True,175
109,NeuralNetTorch_r30_BAG_L1_FULL,0.6086956521739131,,accuracy,0.02790546417236328,,4.795081853866577,0.02790546417236328,,4.795081853866577,1,True,138
110,NeuralNetTorch_r22_BAG_L1_FULL,0.6086956521739131,,accuracy,0.04501080513000488,,2.870631456375122,0.04501080513000488,,2.870631456375122,1,True,128
111,LightGBMLarge_BAG_L2_FULL,0.6086956521739131,,accuracy,2.5944528579711914,,145.607892036438,0.011602401733398438,,1.1678664684295654,2,True,209
112,XGBoost_r194_BAG_L1_FULL,0.5869565217391305,,accuracy,0.010187625885009766,,0.14868760108947754,0.010187625885009766,,0.14868760108947754,1,True,143
113,NeuralNetFastAI_r102_BAG_L1_FULL,0.5869565217391305,,accuracy,0.026055574417114258,,2.512402057647705,0.026055574417114258,,2.512402057647705,1,True,132
114,WeightedEnsemble_L3_FULL,0.5869565217391305,,accuracy,2.5910592079162598,,145.10743713378906,0.0,,0.3237497806549072,3,True,216
115,LightGBM_BAG_L2_FULL,0.5869565217391305,,accuracy,2.5910592079162598,,144.78368735313416,0.008208751678466797,,0.3436617851257324,2,True,201
116,LightGBM_r131_BAG_L2_FULL,0.5869565217391305,,accuracy,2.5972084999084473,,144.95760464668274,0.014358043670654297,,0.5175790786743164,2,True,212
120,RandomForest_r127_BAG_L1,0.5652173913043478,0.8284789644012945,accuracy,0.06706714630126953,0.1259007453918457,1.2970542907714844,0.06706714630126953,0.1259007453918457,1.2970542907714844,1,True,58
117,NeuralNetFastAI_r156_BAG_L1_FULL,0.5652173913043478,,accuracy,0.012077093124389648,,2.217334508895874,0.012077093124389648,,2.217334508895874,1,True,151
118,NeuralNetTorch_r86_BAG_L1_FULL,0.5652173913043478,,accuracy,0.0204317569732666,,2.9903924465179443,0.0204317569732666,,2.9903924465179443,1,True,140
119,NeuralNetFastAI_r134_BAG_L1_FULL,0.5652173913043478,,accuracy,0.022417783737182617,,3.61234188079834,0.022417783737182617,,3.61234188079834,1,True,167
121,RandomForest_r127_BAG_L1_FULL,0.5652173913043478,,accuracy,0.12072324752807617,0.1259007453918457,1.2970542907714844,0.12072324752807617,0.1259007453918457,1.2970542907714844,1,True,166
