,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,ExtraTreesEntr,0.8823529411764706,0.8571428571428571,accuracy,0.08365225791931152,0.06985998153686523,0.8374922275543213,0.08365225791931152,0.06985998153686523,0.8374922275543213,1,True,10
1,ExtraTreesGini,0.8823529411764706,0.8571428571428571,accuracy,0.09714126586914062,0.0987250804901123,0.902076244354248,0.09714126586914062,0.0987250804901123,0.902076244354248,1,True,9
2,KNeighborsDist,0.8235294117647058,0.8571428571428571,accuracy,0.010364770889282227,0.009543657302856445,0.010683059692382812,0.010364770889282227,0.009543657302856445,0.010683059692382812,1,True,2
3,RandomForestEntr,0.8235294117647058,0.8571428571428571,accuracy,0.054225921630859375,0.039649009704589844,0.835153341293335,0.054225921630859375,0.039649009704589844,0.835153341293335,1,True,7
4,LightGBMXT,0.7647058823529411,0.8571428571428571,accuracy,0.0,0.0,0.40802645683288574,0.0,0.0,0.40802645683288574,1,True,4
5,LightGBM,0.7647058823529411,0.8571428571428571,accuracy,0.009088277816772461,0.0,0.3442997932434082,0.009088277816772461,0.0,0.3442997932434082,1,True,5
6,KNeighborsUnif,0.7647058823529411,0.8571428571428571,accuracy,0.009600400924682617,0.22655129432678223,2.5411155223846436,0.009600400924682617,0.22655129432678223,2.5411155223846436,1,True,1
7,RandomForestGini,0.7647058823529411,0.8571428571428571,accuracy,0.11232256889343262,0.07919096946716309,0.9682412147521973,0.11232256889343262,0.07919096946716309,0.9682412147521973,1,True,6
8,CatBoost,0.7058823529411765,0.8571428571428571,accuracy,0.0,0.0,1.6098792552947998,0.0,0.0,1.6098792552947998,1,True,8
9,WeightedEnsemble_L2,0.7058823529411765,0.9285714285714286,accuracy,0.013288736343383789,0.010076045989990234,1.315277099609375,0.0,0.0,0.15691494941711426,2,True,14
10,NeuralNetFastAI,0.7058823529411765,0.9285714285714286,accuracy,0.013288736343383789,0.010076045989990234,1.1583621501922607,0.013288736343383789,0.010076045989990234,1.1583621501922607,1,True,3
11,XGBoost,0.7058823529411765,0.7857142857142857,accuracy,0.020107269287109375,0.0005888938903808594,0.280057430267334,0.020107269287109375,0.0005888938903808594,0.280057430267334,1,True,11
12,LightGBMLarge,0.6470588235294118,0.8571428571428571,accuracy,0.0,0.0,0.5363993644714355,0.0,0.0,0.5363993644714355,1,True,13
13,NeuralNetTorch,0.6470588235294118,0.8571428571428571,accuracy,0.0,0.013187885284423828,5.323991775512695,0.0,0.013187885284423828,5.323991775512695,1,True,12
