,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMXT,0.8235294117647058,1.0,accuracy,0.0031991004943847656,0.0,0.40152859687805176,0.0031991004943847656,0.0,0.40152859687805176,1,True,4
1,ExtraTreesEntr,0.7647058823529411,1.0,accuracy,0.06376457214355469,0.061829566955566406,0.879518985748291,0.06376457214355469,0.061829566955566406,0.879518985748291,1,True,10
2,RandomForestEntr,0.7647058823529411,1.0,accuracy,0.06656408309936523,0.03983497619628906,0.9779515266418457,0.06656408309936523,0.03983497619628906,0.9779515266418457,1,True,7
3,ExtraTreesGini,0.7647058823529411,1.0,accuracy,0.0694732666015625,0.09243941307067871,0.8290615081787109,0.0694732666015625,0.09243941307067871,0.8290615081787109,1,True,9
4,RandomForestGini,0.7647058823529411,1.0,accuracy,0.12015962600708008,0.10891175270080566,0.9061243534088135,0.12015962600708008,0.10891175270080566,0.9061243534088135,1,True,6
5,KNeighborsUnif,0.7058823529411765,0.8125,accuracy,0.0,0.5341265201568604,2.552445650100708,0.0,0.5341265201568604,2.552445650100708,1,True,1
6,LightGBM,0.7058823529411765,0.9375,accuracy,0.002866506576538086,0.0,0.3026418685913086,0.002866506576538086,0.0,0.3026418685913086,1,True,5
7,KNeighborsDist,0.7058823529411765,0.875,accuracy,0.008099079132080078,0.0,0.010138511657714844,0.008099079132080078,0.0,0.010138511657714844,1,True,2
8,NeuralNetFastAI,0.7058823529411765,1.0,accuracy,0.016895055770874023,0.010113954544067383,1.1005215644836426,0.016895055770874023,0.010113954544067383,1.1005215644836426,1,True,3
9,NeuralNetTorch,0.7058823529411765,1.0,accuracy,0.02575993537902832,0.023160219192504883,5.53973388671875,0.02575993537902832,0.023160219192504883,5.53973388671875,1,True,12
10,WeightedEnsemble_L2,0.6470588235294118,1.0,accuracy,0.007864713668823242,0.0,1.9539597034454346,0.0,0.0,0.1331944465637207,2,True,14
11,CatBoost,0.6470588235294118,1.0,accuracy,0.007864713668823242,0.0,1.8207652568817139,0.007864713668823242,0.0,1.8207652568817139,1,True,8
12,XGBoost,0.6470588235294118,0.9375,accuracy,0.010063886642456055,0.0,0.30731725692749023,0.010063886642456055,0.0,0.30731725692749023,1,True,11
13,LightGBMLarge,0.5882352941176471,0.875,accuracy,0.0,0.0,0.5812041759490967,0.0,0.0,0.5812041759490967,1,True,13
