,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,KNeighborsDist_BAG_L1,0.9411764705882353,0.896551724137931,accuracy,0.00699925422668457,0.0,0.010506391525268555,0.00699925422668457,0.0,0.010506391525268555,1,True,2
1,KNeighborsUnif_BAG_L1,0.9411764705882353,0.7011494252873564,accuracy,0.007593631744384766,0.3007476329803467,0.010083436965942383,0.007593631744384766,0.3007476329803467,0.010083436965942383,1,True,1
2,LightGBM_2_DSTL,0.8823529411764706,1.0,soft_log_loss,0.010007858276367188,0.015722990036010742,1.4131968021392822,0.010007858276367188,0.015722990036010742,1.4131968021392822,1,True,20
4,CatBoost_2_DSTL,0.8823529411764706,1.0,soft_log_loss,0.10873532295227051,0.0,216.2849519252777,0.10873532295227051,0.0,216.2849519252777,1,True,22
3,LightGBM_BAG_L1,0.8823529411764706,0.896551724137931,accuracy,0.01006770133972168,0.02565479278564453,2.326692581176758,0.01006770133972168,0.02565479278564453,2.326692581176758,1,True,5
9,CatBoost_DSTL,0.8235294117647058,1.0,soft_log_loss,0.0376589298248291,0.009644031524658203,232.58919596672058,0.0376589298248291,0.009644031524658203,232.58919596672058,1,True,17
6,LightGBM_DSTL,0.8235294117647058,0.9444444444444444,soft_log_loss,0.015872716903686523,0.0,1.3607137203216553,0.015872716903686523,0.0,1.3607137203216553,1,True,15
7,LightGBMXT_BAG_L1,0.8235294117647058,0.896551724137931,accuracy,0.02135753631591797,0.010091781616210938,2.7555675506591797,0.02135753631591797,0.010091781616210938,2.7555675506591797,1,True,4
5,LightGBMLarge_BAG_L1,0.8235294117647058,0.8850574712643678,accuracy,0.00800776481628418,0.025907039642333984,3.2949395179748535,0.00800776481628418,0.025907039642333984,3.2949395179748535,1,True,13
8,CatBoost_BAG_L1,0.8235294117647058,0.8850574712643678,accuracy,0.022251605987548828,0.02032780647277832,7.809264659881592,0.022251605987548828,0.02032780647277832,7.809264659881592,1,True,8
10,ExtraTreesGini_BAG_L1,0.8235294117647058,0.8735632183908046,accuracy,0.0701758861541748,0.1270761489868164,0.798417329788208,0.0701758861541748,0.1270761489868164,0.798417329788208,1,True,9
11,WeightedEnsemble_2_L2_DSTL,0.7647058823529411,1.0,soft_log_loss,0.019327878952026367,0.02065873146057129,3.578425407409668,0.0,0.0,0.02717280387878418,2,True,24
12,NeuralNetTorch_2_DSTL,0.7647058823529411,1.0,soft_log_loss,0.019327878952026367,0.02065873146057129,3.551252603530884,0.019327878952026367,0.02065873146057129,3.551252603530884,1,True,23
13,WeightedEnsemble_L2_DSTL,0.7647058823529411,1.0,soft_log_loss,0.02599310874938965,0.023275136947631836,15.164053678512573,0.0,0.0,0.03386998176574707,2,True,19
14,NeuralNetTorch_DSTL,0.7647058823529411,1.0,soft_log_loss,0.02599310874938965,0.023275136947631836,15.130183696746826,0.02599310874938965,0.023275136947631836,15.130183696746826,1,True,18
17,WeightedEnsemble_L2,0.7647058823529411,0.9540229885057471,accuracy,0.1050424575805664,0.07176065444946289,9.59372591972351,0.0,0.0,0.22429704666137695,2,True,14
18,NeuralNetFastAI_BAG_L1,0.7647058823529411,0.9540229885057471,accuracy,0.1050424575805664,0.07176065444946289,9.369428873062134,0.1050424575805664,0.07176065444946289,9.369428873062134,1,True,3
20,XGBoost_BAG_L1,0.7647058823529411,0.896551724137931,accuracy,0.17023396492004395,0.010043621063232422,3.365919828414917,0.17023396492004395,0.010043621063232422,3.365919828414917,1,True,11
15,RandomForestEntr_BAG_L1,0.7647058823529411,0.8850574712643678,accuracy,0.07186150550842285,0.08211183547973633,0.7533714771270752,0.07186150550842285,0.08211183547973633,0.7533714771270752,1,True,7
19,RandomForestGini_BAG_L1,0.7647058823529411,0.8850574712643678,accuracy,0.11267924308776855,0.0786750316619873,0.8871533870697021,0.11267924308776855,0.0786750316619873,0.8871533870697021,1,True,6
16,ExtraTreesEntr_BAG_L1,0.7647058823529411,0.8735632183908046,accuracy,0.0924839973449707,0.0836019515991211,0.8052053451538086,0.0924839973449707,0.0836019515991211,0.8052053451538086,1,True,10
21,RandomForestMSE_2_DSTL,0.7058823529411765,1.0,soft_log_loss,0.08086371421813965,0.05329084396362305,0.7474744319915771,0.08086371421813965,0.05329084396362305,0.7474744319915771,1,True,21
22,RandomForestMSE_DSTL,0.7058823529411765,1.0,soft_log_loss,0.09953141212463379,0.03940391540527344,0.7933132648468018,0.09953141212463379,0.03940391540527344,0.7933132648468018,1,True,16
23,NeuralNetTorch_BAG_L1,0.7058823529411765,0.9310344827586207,accuracy,0.11711525917053223,0.12429332733154297,18.18617820739746,0.11711525917053223,0.12429332733154297,18.18617820739746,1,True,12
