,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
1,KNeighborsDist_BAG_L1,0.9411764705882353,0.896551724137931,accuracy,0.009001970291137695,0.012906551361083984,0.0,0.009001970291137695,0.012906551361083984,0.0,1,True,2
0,KNeighborsUnif_BAG_L1,0.9411764705882353,0.7011494252873564,accuracy,0.003998756408691406,0.29359865188598633,0.007723569869995117,0.003998756408691406,0.29359865188598633,0.007723569869995117,1,True,1
3,LightGBM_2_DSTL,0.8823529411764706,1.0,soft_log_loss,0.010056257247924805,0.0,1.0285892486572266,0.010056257247924805,0.0,1.0285892486572266,1,True,20
4,CatBoost_2_DSTL,0.8823529411764706,1.0,soft_log_loss,0.031484127044677734,0.0,201.9354977607727,0.031484127044677734,0.0,201.9354977607727,1,True,22
2,LightGBM_BAG_L1,0.8823529411764706,0.896551724137931,accuracy,0.007566213607788086,0.01012110710144043,2.3967506885528564,0.007566213607788086,0.01012110710144043,2.3967506885528564,1,True,5
9,WeightedEnsemble_2_L2_DSTL,0.8235294117647058,1.0,soft_log_loss,0.0297088623046875,0.013697147369384766,3.4517109394073486,0.0,0.0,0.026335477828979492,2,True,24
10,NeuralNetTorch_2_DSTL,0.8235294117647058,1.0,soft_log_loss,0.0297088623046875,0.013697147369384766,3.425375461578369,0.0297088623046875,0.013697147369384766,3.425375461578369,1,True,23
11,CatBoost_DSTL,0.8235294117647058,1.0,soft_log_loss,0.04583334922790527,0.006932735443115234,216.04169082641602,0.04583334922790527,0.006932735443115234,216.04169082641602,1,True,17
5,LightGBM_DSTL,0.8235294117647058,0.9444444444444444,soft_log_loss,0.010006904602050781,0.0006554126739501953,1.1144983768463135,0.010006904602050781,0.0006554126739501953,1.1144983768463135,1,True,15
8,LightGBMXT_BAG_L1,0.8235294117647058,0.896551724137931,accuracy,0.026439905166625977,0.01900649070739746,2.351968288421631,0.026439905166625977,0.01900649070739746,2.351968288421631,1,True,4
6,LightGBMLarge_BAG_L1,0.8235294117647058,0.8850574712643678,accuracy,0.010090827941894531,0.016021013259887695,2.802327871322632,0.010090827941894531,0.016021013259887695,2.802327871322632,1,True,13
7,CatBoost_BAG_L1,0.8235294117647058,0.8850574712643678,accuracy,0.02201056480407715,0.023884296417236328,6.742047071456909,0.02201056480407715,0.023884296417236328,6.742047071456909,1,True,8
12,ExtraTreesGini_BAG_L1,0.8235294117647058,0.8735632183908046,accuracy,0.0725095272064209,0.07631373405456543,0.9017250537872314,0.0725095272064209,0.07631373405456543,0.9017250537872314,1,True,9
13,WeightedEnsemble_L2_DSTL,0.7647058823529411,1.0,soft_log_loss,0.020209312438964844,0.019612550735473633,12.78739857673645,0.0,0.0,0.030680179595947266,2,True,19
14,NeuralNetTorch_DSTL,0.7647058823529411,1.0,soft_log_loss,0.020209312438964844,0.019612550735473633,12.756718397140503,0.020209312438964844,0.019612550735473633,12.756718397140503,1,True,18
18,RandomForestMSE_2_DSTL,0.7647058823529411,1.0,soft_log_loss,0.10954689979553223,0.0691673755645752,0.7233309745788574,0.10954689979553223,0.0691673755645752,0.7233309745788574,1,True,21
19,WeightedEnsemble_L2,0.7647058823529411,0.9540229885057471,accuracy,0.11432027816772461,0.10716652870178223,9.265923023223877,0.0,0.0,0.17935609817504883,2,True,14
20,NeuralNetFastAI_BAG_L1,0.7647058823529411,0.9540229885057471,accuracy,0.11432027816772461,0.10716652870178223,9.086566925048828,0.11432027816772461,0.10716652870178223,9.086566925048828,1,True,3
21,XGBoost_BAG_L1,0.7647058823529411,0.896551724137931,accuracy,0.16933250427246094,0.04394364356994629,2.718967914581299,0.16933250427246094,0.04394364356994629,2.718967914581299,1,True,11
16,RandomForestEntr_BAG_L1,0.7647058823529411,0.8850574712643678,accuracy,0.08545565605163574,0.08316516876220703,0.7414977550506592,0.08545565605163574,0.08316516876220703,0.7414977550506592,1,True,7
17,RandomForestGini_BAG_L1,0.7647058823529411,0.8850574712643678,accuracy,0.0913093090057373,0.24565744400024414,0.8676354885101318,0.0913093090057373,0.24565744400024414,0.8676354885101318,1,True,6
15,ExtraTreesEntr_BAG_L1,0.7647058823529411,0.8735632183908046,accuracy,0.07264018058776855,0.07029318809509277,0.8524265289306641,0.07264018058776855,0.07029318809509277,0.8524265289306641,1,True,10
23,RandomForestMSE_DSTL,0.7058823529411765,1.0,soft_log_loss,0.1171565055847168,0.06479334831237793,0.7748146057128906,0.1171565055847168,0.06479334831237793,0.7748146057128906,1,True,16
22,NeuralNetTorch_BAG_L1,0.7058823529411765,0.9310344827586207,accuracy,0.09652543067932129,0.13202643394470215,20.19266700744629,0.09652543067932129,0.13202643394470215,20.19266700744629,1,True,12
