,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,RandomForestGini,0.7608695652173914,0.8225806451612904,accuracy,0.0928044319152832,0.08047175407409668,0.9334166049957275,0.0928044319152832,0.08047175407409668,0.9334166049957275,1,True,6
2,LightGBM_DSTL,0.7391304347826086,0.8709677419354839,soft_log_loss,0.014655590057373047,0.0,1.1473357677459717,0.014655590057373047,0.0,1.1473357677459717,1,True,15
3,WeightedEnsemble_L2_DSTL,0.7391304347826086,0.8709677419354839,soft_log_loss,0.024799585342407227,0.0,18.323793411254883,0.0,0.0,0.030469894409179688,2,True,19
5,ExtraTreesGini,0.7391304347826086,0.8548387096774194,accuracy,0.0856165885925293,0.08317971229553223,0.8941323757171631,0.0856165885925293,0.08317971229553223,0.8941323757171631,1,True,9
4,RandomForestEntr,0.7391304347826086,0.8387096774193549,accuracy,0.06474566459655762,0.05231189727783203,0.9560849666595459,0.06474566459655762,0.05231189727783203,0.9560849666595459,1,True,7
1,CatBoost_2_DSTL,0.7391304347826086,0.8064516129032258,soft_log_loss,0.0021529197692871094,0.0,16.361988306045532,0.0021529197692871094,0.0,16.361988306045532,1,True,22
6,LightGBMXT,0.6956521739130435,0.8548387096774194,accuracy,0.006997823715209961,0.0,0.7040443420410156,0.006997823715209961,0.0,0.7040443420410156,1,True,4
8,CatBoost_DSTL,0.6956521739130435,0.8548387096774194,soft_log_loss,0.01014399528503418,0.0,17.14598774909973,0.01014399528503418,0.0,17.14598774909973,1,True,17
9,LightGBM_2_DSTL,0.6956521739130435,0.8548387096774194,soft_log_loss,0.03385114669799805,0.0,1.0014653205871582,0.03385114669799805,0.0,1.0014653205871582,1,True,20
11,WeightedEnsemble_2_L2_DSTL,0.6956521739130435,0.8548387096774194,soft_log_loss,0.16050386428833008,0.047588348388671875,1.8063023090362549,0.005919218063354492,0.0,0.040750980377197266,2,True,24
7,CatBoost,0.6956521739130435,0.8387096774193549,accuracy,0.009151697158813477,0.0,7.782423257827759,0.009151697158813477,0.0,7.782423257827759,1,True,8
10,ExtraTreesEntr,0.6956521739130435,0.8387096774193549,accuracy,0.09801292419433594,0.06418704986572266,0.9209606647491455,0.09801292419433594,0.06418704986572266,0.9209606647491455,1,True,10
12,WeightedEnsemble_L2,0.6739130434782609,0.8709677419354839,accuracy,0.006001472473144531,0.0,0.7280867099761963,0.0,0.0,0.13065862655639648,2,True,14
13,LightGBM,0.6739130434782609,0.8709677419354839,accuracy,0.006001472473144531,0.0,0.5974280834197998,0.006001472473144531,0.0,0.5974280834197998,1,True,5
14,NeuralNetTorch,0.6739130434782609,0.8387096774193549,accuracy,0.01963329315185547,0.02098846435546875,9.862220048904419,0.01963329315185547,0.02098846435546875,9.862220048904419,1,True,12
15,NeuralNetFastAI,0.6521739130434783,0.8548387096774194,accuracy,0.027243614196777344,0.009653806686401367,3.021735429763794,0.027243614196777344,0.009653806686401367,3.021735429763794,1,True,3
16,RandomForestMSE_DSTL,0.6521739130434783,0.7903225806451613,soft_log_loss,0.09345841407775879,0.07555675506591797,0.8521726131439209,0.09345841407775879,0.07555675506591797,0.8521726131439209,1,True,16
17,NeuralNetTorch_DSTL,0.6304347826086957,0.8548387096774194,soft_log_loss,0.010004997253417969,0.020306110382080078,4.389559030532837,0.010004997253417969,0.020306110382080078,4.389559030532837,1,True,18
18,NeuralNetTorch_2_DSTL,0.6304347826086957,0.8548387096774194,soft_log_loss,0.023344039916992188,0.012205839157104492,4.112847566604614,0.023344039916992188,0.012205839157104492,4.112847566604614,1,True,23
19,RandomForestMSE_2_DSTL,0.6304347826086957,0.7903225806451613,soft_log_loss,0.12073349952697754,0.047588348388671875,0.7640860080718994,0.12073349952697754,0.047588348388671875,0.7640860080718994,1,True,21
20,XGBoost,0.6086956521739131,0.8225806451612904,accuracy,0.016315221786499023,0.0006692409515380859,0.6667771339416504,0.016315221786499023,0.0006692409515380859,0.6667771339416504,1,True,11
21,LightGBMLarge,0.5652173913043478,0.8387096774193549,accuracy,0.0,0.0015401840209960938,1.133265733718872,0.0,0.0015401840209960938,1.133265733718872,1,True,13
22,KNeighborsDist,0.34782608695652173,0.7258064516129032,accuracy,0.005179643630981445,0.0064966678619384766,0.0078084468841552734,0.005179643630981445,0.0064966678619384766,0.0078084468841552734,1,True,2
23,KNeighborsUnif,0.34782608695652173,0.6129032258064516,accuracy,0.036890506744384766,0.21563386917114258,2.5212481021881104,0.036890506744384766,0.21563386917114258,2.5212481021881104,1,True,1
