,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost,0.7058823529411765,0.9444444444444444,accuracy,0.032761335372924805,0.015787363052368164,0.509026288986206,0.032761335372924805,0.015787363052368164,0.509026288986206,1,True,1
1,RandomForestGini,0.6470588235294118,0.8333333333333334,accuracy,0.11294913291931152,0.08089423179626465,0.8534960746765137,0.11294913291931152,0.08089423179626465,0.8534960746765137,1,True,1
1,RandomForestGini,0.5882352941176471,0.8888888888888888,accuracy,0.11205458641052246,0.07404494285583496,0.8533530235290527,0.11205458641052246,0.07404494285583496,0.8533530235290527,1,True,1
0,RandomForestEntr,0.7058823529411765,0.8888888888888888,accuracy,0.08799362182617188,0.05831718444824219,0.8047611713409424,0.08799362182617188,0.05831718444824219,0.8047611713409424,1,True,2
0,RandomForestEntr,0.6470588235294118,0.7777777777777778,accuracy,0.07401871681213379,0.054177284240722656,0.903961181640625,0.07401871681213379,0.054177284240722656,0.903961181640625,1,True,2
0,NeuralNetTorch,0.8235294117647058,1.0,accuracy,0.012319087982177734,0.01500391960144043,8.036980867385864,0.012319087982177734,0.01500391960144043,8.036980867385864,1,True,1
0,NeuralNetFastAI,0.6470588235294118,1.0,accuracy,0.01667022705078125,0.010246753692626953,1.4885334968566895,0.01667022705078125,0.010246753692626953,1.4885334968566895,1,True,1
0,LightGBMXT,0.8235294117647058,0.9444444444444444,accuracy,0.012204885482788086,0.0013885498046875,0.7491264343261719,0.012204885482788086,0.0013885498046875,0.7491264343261719,1,True,1
1,LightGBMXT,0.8235294117647058,0.9444444444444444,accuracy,0.009388446807861328,0.0009992122650146484,0.6337740421295166,0.009388446807861328,0.0009992122650146484,0.6337740421295166,1,True,1
3,LightGBMXT,0.6470588235294118,0.8888888888888888,accuracy,0.0,0.0,0.514887809753418,0.0,0.0,0.514887809753418,1,True,1
2,LightGBMLarge,0.7647058823529411,1.0,accuracy,0.01168680191040039,0.0,0.9011533260345459,0.01168680191040039,0.0,0.9011533260345459,1,True,3
3,LightGBMLarge,0.7058823529411765,0.9444444444444444,accuracy,0.01785898208618164,0.0,0.998288631439209,0.01785898208618164,0.0,0.998288631439209,1,True,3
2,LightGBMLarge,0.6470588235294118,0.9444444444444444,accuracy,0.0,0.0,0.628563404083252,0.0,0.0,0.628563404083252,1,True,3
0,LightGBM,0.8235294117647058,0.9444444444444444,accuracy,0.0,0.0,0.5709638595581055,0.0,0.0,0.5709638595581055,1,True,2
1,LightGBM,0.7647058823529411,0.9444444444444444,accuracy,0.002999544143676758,0.0,0.5972812175750732,0.002999544143676758,0.0,0.5972812175750732,1,True,2
0,LightGBM,0.7058823529411765,0.9444444444444444,accuracy,0.0060045719146728516,0.0,0.6980817317962646,0.0060045719146728516,0.0,0.6980817317962646,1,True,2
2,KNeighborsUnif,0.8235294117647058,0.8333333333333334,accuracy,0.010076761245727539,0.21072006225585938,2.690697193145752,0.010076761245727539,0.21072006225585938,2.690697193145752,1,True,1
2,KNeighborsUnif,0.8235294117647058,0.8333333333333334,accuracy,0.0,0.0039179325103759766,0.0057337284088134766,0.0,0.0039179325103759766,0.0057337284088134766,1,True,1
0,KNeighborsDist,0.8823529411764706,0.9444444444444444,accuracy,0.004248619079589844,0.003031015396118164,0.015834331512451172,0.004248619079589844,0.003031015396118164,0.015834331512451172,1,True,2
0,KNeighborsDist,0.8823529411764706,0.9444444444444444,accuracy,0.0,0.009667634963989258,0.0,0.0,0.009667634963989258,0.0,1,True,2
2,ExtraTreesGini,0.7647058823529411,0.8888888888888888,accuracy,0.08982133865356445,0.07078766822814941,0.8625037670135498,0.08982133865356445,0.07078766822814941,0.8625037670135498,1,True,1
1,ExtraTreesGini,0.7058823529411765,0.9444444444444444,accuracy,0.09559202194213867,0.07199239730834961,0.9190399646759033,0.09559202194213867,0.07199239730834961,0.9190399646759033,1,True,1
0,ExtraTreesEntr,0.7647058823529411,0.8888888888888888,accuracy,0.08101844787597656,0.06218266487121582,0.9285941123962402,0.08101844787597656,0.06218266487121582,0.9285941123962402,1,True,2
0,ExtraTreesEntr,0.7058823529411765,0.8888888888888888,accuracy,0.08577227592468262,0.04331707954406738,0.9725091457366943,0.08577227592468262,0.04331707954406738,0.9725091457366943,1,True,2
0,CatBoost,0.7058823529411765,1.0,accuracy,0.004000663757324219,0.0,1.3792829513549805,0.004000663757324219,0.0,1.3792829513549805,1,True,1
