,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM,0.7647058823529411,0.8571428571428571,accuracy,0.005114555358886719,0.0,0.30052614212036133,0.005114555358886719,0.0,0.30052614212036133,1,True,5
1,NeuralNetTorch,0.7647058823529411,0.8571428571428571,accuracy,0.01649928092956543,0.013047933578491211,5.172368288040161,0.01649928092956543,0.013047933578491211,5.172368288040161,1,True,12
2,NeuralNetFastAI,0.7647058823529411,0.9285714285714286,accuracy,0.026105880737304688,0.010072469711303711,1.1618373394012451,0.026105880737304688,0.010072469711303711,1.1618373394012451,1,True,3
3,WeightedEnsemble_L2,0.7647058823529411,0.9285714285714286,accuracy,0.0876004695892334,0.10185718536376953,1.0946791172027588,0.0,0.0,0.15020298957824707,2,True,14
4,ExtraTreesGini,0.7647058823529411,0.9285714285714286,accuracy,0.0876004695892334,0.10185718536376953,0.9444761276245117,0.0876004695892334,0.10185718536376953,0.9444761276245117,1,True,9
5,ExtraTreesEntr,0.7647058823529411,0.9285714285714286,accuracy,0.10064530372619629,0.0562593936920166,0.8553271293640137,0.10064530372619629,0.0562593936920166,0.8553271293640137,1,True,10
6,RandomForestGini,0.7647058823529411,0.9285714285714286,accuracy,0.11989712715148926,0.04514193534851074,0.940122127532959,0.11989712715148926,0.04514193534851074,0.940122127532959,1,True,6
7,RandomForestEntr,0.7647058823529411,0.9285714285714286,accuracy,0.12721562385559082,0.05089616775512695,0.9854462146759033,0.12721562385559082,0.05089616775512695,0.9854462146759033,1,True,7
8,LightGBMXT,0.7058823529411765,0.8571428571428571,accuracy,0.006503582000732422,0.0,0.3967757225036621,0.006503582000732422,0.0,0.3967757225036621,1,True,4
9,XGBoost,0.7058823529411765,0.9285714285714286,accuracy,0.04417610168457031,0.0020008087158203125,0.25490283966064453,0.04417610168457031,0.0020008087158203125,0.25490283966064453,1,True,11
10,CatBoost,0.6470588235294118,0.9285714285714286,accuracy,0.0,0.10650205612182617,1.531430721282959,0.0,0.10650205612182617,1.531430721282959,1,True,8
11,LightGBMLarge,0.5882352941176471,0.9285714285714286,accuracy,0.0,0.0,0.5502076148986816,0.0,0.0,0.5502076148986816,1,True,13
12,KNeighborsDist,0.5294117647058824,0.8571428571428571,accuracy,0.0,0.01011967658996582,0.010138750076293945,0.0,0.01011967658996582,0.010138750076293945,1,True,2
13,KNeighborsUnif,0.47058823529411764,0.8571428571428571,accuracy,0.0,0.20370841026306152,2.591461420059204,0.0,0.20370841026306152,2.591461420059204,1,True,1
