,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,0.8823529411764706,1.0,accuracy,0.0019352436065673828,0.0,1.6697499752044678,0.0,0.0,0.13546013832092285,2,True,14
1,CatBoost,0.8823529411764706,1.0,accuracy,0.0019352436065673828,0.0,1.534289836883545,0.0019352436065673828,0.0,1.534289836883545,1,True,8
2,KNeighborsUnif,0.8823529411764706,0.9285714285714286,accuracy,0.0024297237396240234,0.18359708786010742,2.46937894821167,0.0024297237396240234,0.18359708786010742,2.46937894821167,1,True,1
3,KNeighborsDist,0.8823529411764706,0.9285714285714286,accuracy,0.008107185363769531,0.0,0.010143041610717773,0.008107185363769531,0.0,0.010143041610717773,1,True,2
4,ExtraTreesGini,0.8823529411764706,1.0,accuracy,0.06554532051086426,0.07250690460205078,0.9901509284973145,0.06554532051086426,0.07250690460205078,0.9901509284973145,1,True,9
5,NeuralNetTorch,0.8235294117647058,0.9285714285714286,accuracy,0.0,0.010713577270507812,5.395255088806152,0.0,0.010713577270507812,5.395255088806152,1,True,12
6,NeuralNetFastAI,0.8235294117647058,0.9285714285714286,accuracy,0.010005950927734375,0.0,1.1187324523925781,0.010005950927734375,0.0,1.1187324523925781,1,True,3
7,RandomForestEntr,0.8235294117647058,1.0,accuracy,0.07770991325378418,0.050377845764160156,0.9259252548217773,0.07770991325378418,0.050377845764160156,0.9259252548217773,1,True,7
8,ExtraTreesEntr,0.8235294117647058,1.0,accuracy,0.08383464813232422,0.05418515205383301,0.8791117668151855,0.08383464813232422,0.05418515205383301,0.8791117668151855,1,True,10
9,RandomForestGini,0.8235294117647058,1.0,accuracy,0.10388469696044922,0.11174535751342773,0.7810513973236084,0.10388469696044922,0.11174535751342773,0.7810513973236084,1,True,6
10,LightGBM,0.7647058823529411,1.0,accuracy,0.0015587806701660156,0.0,0.28435397148132324,0.0015587806701660156,0.0,0.28435397148132324,1,True,5
11,LightGBMXT,0.7647058823529411,1.0,accuracy,0.014440059661865234,0.0,0.3710000514984131,0.014440059661865234,0.0,0.3710000514984131,1,True,4
12,LightGBMLarge,0.7058823529411765,0.9285714285714286,accuracy,0.0,0.0,0.5599818229675293,0.0,0.0,0.5599818229675293,1,True,13
13,XGBoost,0.7058823529411765,1.0,accuracy,0.021492481231689453,0.0005238056182861328,0.2489776611328125,0.021492481231689453,0.0005238056182861328,0.2489776611328125,1,True,11
