,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
1,KNeighborsDist_BAG_L1,0.9411764705882353,0.896551724137931,accuracy,0.00500035285949707,0.001998424530029297,0.006548643112182617,0.00500035285949707,0.001998424530029297,0.006548643112182617,1,True,2
0,KNeighborsUnif_BAG_L1,0.9411764705882353,0.7011494252873564,accuracy,0.0039997100830078125,0.2874729633331299,0.006000041961669922,0.0039997100830078125,0.2874729633331299,0.006000041961669922,1,True,1
3,LightGBM_2_DSTL,0.8823529411764706,1.0,soft_log_loss,0.026163339614868164,0.0,1.56117844581604,0.026163339614868164,0.0,1.56117844581604,1,True,20
4,CatBoost_2_DSTL,0.8823529411764706,1.0,soft_log_loss,0.060121774673461914,0.004000425338745117,215.79890131950378,0.060121774673461914,0.004000425338745117,215.79890131950378,1,True,22
2,LightGBM_BAG_L1,0.8823529411764706,0.896551724137931,accuracy,0.010999679565429688,0.010172128677368164,2.359691858291626,0.010999679565429688,0.010172128677368164,2.359691858291626,1,True,5
9,CatBoost_DSTL,0.8235294117647058,1.0,soft_log_loss,0.05021095275878906,0.011490345001220703,232.22356057167053,0.05021095275878906,0.011490345001220703,232.22356057167053,1,True,17
5,LightGBM_DSTL,0.8235294117647058,0.9444444444444444,soft_log_loss,0.013346195220947266,0.0010013580322265625,1.3167543411254883,0.013346195220947266,0.0010013580322265625,1.3167543411254883,1,True,15
6,LightGBMXT_BAG_L1,0.8235294117647058,0.896551724137931,accuracy,0.01727771759033203,0.009129524230957031,2.3535144329071045,0.01727771759033203,0.009129524230957031,2.3535144329071045,1,True,4
7,LightGBMLarge_BAG_L1,0.8235294117647058,0.8850574712643678,accuracy,0.019664525985717773,0.00850677490234375,2.738435745239258,0.019664525985717773,0.00850677490234375,2.738435745239258,1,True,13
8,CatBoost_BAG_L1,0.8235294117647058,0.8850574712643678,accuracy,0.02782726287841797,0.017391443252563477,7.527830600738525,0.02782726287841797,0.017391443252563477,7.527830600738525,1,True,8
10,ExtraTreesGini_BAG_L1,0.8235294117647058,0.8735632183908046,accuracy,0.055945634841918945,0.11176776885986328,0.8269298076629639,0.055945634841918945,0.11176776885986328,0.8269298076629639,1,True,9
11,NeuralNetTorch_DSTL,0.7647058823529411,1.0,soft_log_loss,0.01858234405517578,0.02339005470275879,14.409236431121826,0.01858234405517578,0.02339005470275879,14.409236431121826,1,True,18
12,WeightedEnsemble_L2_DSTL,0.7647058823529411,1.0,soft_log_loss,0.020582914352416992,0.02339005470275879,14.443143129348755,0.002000570297241211,0.0,0.03390669822692871,2,True,19
13,NeuralNetTorch_2_DSTL,0.7647058823529411,1.0,soft_log_loss,0.02252030372619629,0.01665663719177246,3.576190948486328,0.02252030372619629,0.01665663719177246,3.576190948486328,1,True,23
14,WeightedEnsemble_2_L2_DSTL,0.7647058823529411,1.0,soft_log_loss,0.024518728256225586,0.01665663719177246,3.6064960956573486,0.001998424530029297,0.0,0.030305147171020508,2,True,24
18,NeuralNetFastAI_BAG_L1,0.7647058823529411,0.9540229885057471,accuracy,0.11695265769958496,0.09272432327270508,9.15219235420227,0.11695265769958496,0.09272432327270508,9.15219235420227,1,True,3
19,WeightedEnsemble_L2,0.7647058823529411,0.9540229885057471,accuracy,0.11895251274108887,0.09372472763061523,9.350722551345825,0.0019998550415039062,0.0010004043579101562,0.1985301971435547,2,True,14
20,XGBoost_BAG_L1,0.7647058823529411,0.896551724137931,accuracy,0.17133045196533203,0.025574445724487305,2.6238389015197754,0.17133045196533203,0.025574445724487305,2.6238389015197754,1,True,11
16,RandomForestGini_BAG_L1,0.7647058823529411,0.8850574712643678,accuracy,0.07876443862915039,0.08439254760742188,0.8717920780181885,0.07876443862915039,0.08439254760742188,0.8717920780181885,1,True,6
17,RandomForestEntr_BAG_L1,0.7647058823529411,0.8850574712643678,accuracy,0.0838623046875,0.09362101554870605,0.9109220504760742,0.0838623046875,0.09362101554870605,0.9109220504760742,1,True,7
15,ExtraTreesEntr_BAG_L1,0.7647058823529411,0.8735632183908046,accuracy,0.06177973747253418,0.08662629127502441,0.8908617496490479,0.06177973747253418,0.08662629127502441,0.8908617496490479,1,True,10
22,RandomForestMSE_2_DSTL,0.7058823529411765,1.0,soft_log_loss,0.10671687126159668,0.06992840766906738,0.7388629913330078,0.10671687126159668,0.06992840766906738,0.7388629913330078,1,True,21
23,RandomForestMSE_DSTL,0.7058823529411765,1.0,soft_log_loss,0.12400603294372559,0.08605313301086426,0.8042175769805908,0.12400603294372559,0.08605313301086426,0.8042175769805908,1,True,16
21,NeuralNetTorch_BAG_L1,0.7058823529411765,0.9310344827586207,accuracy,0.10464262962341309,0.12440371513366699,17.060415983200073,0.10464262962341309,0.12440371513366699,17.060415983200073,1,True,12
