,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2_DSTL,0.7391304347826086,0.8548387096774194,soft_log_loss,0.02378559112548828,0.003996849060058594,23.574135541915894,0.002002239227294922,0.0009946823120117188,0.03167104721069336,2,True,29
6,RandomForestGini_BAG_L1,0.717391304347826,0.8640776699029126,accuracy,0.1372077465057373,0.09106922149658203,0.92020583152771,0.1372077465057373,0.09106922149658203,0.92020583152771,1,True,4
1,LightGBM_2_DSTL,0.717391304347826,0.8548387096774194,soft_log_loss,0.008998394012451172,0.0009984970092773438,1.0397825241088867,0.008998394012451172,0.0009984970092773438,1.0397825241088867,1,True,30
4,WeightedEnsemble_2_L2_DSTL,0.717391304347826,0.8548387096774194,soft_log_loss,0.020590782165527344,0.0019986629486083984,18.43115758895874,0.0020012855529785156,0.0,0.026284217834472656,2,True,34
2,LightGBM_DSTL,0.717391304347826,0.8387096774193549,soft_log_loss,0.010304689407348633,0.0010025501251220703,1.0591020584106445,0.010304689407348633,0.0010025501251220703,1.0591020584106445,1,True,25
3,CatBoost_DSTL,0.717391304347826,0.8225806451612904,soft_log_loss,0.011478662490844727,0.0019996166229248047,22.483362436294556,0.011478662490844727,0.0019996166229248047,22.483362436294556,1,True,27
5,RandomForestGini_BAG_L1_FULL,0.717391304347826,,accuracy,0.11714315414428711,0.09106922149658203,0.92020583152771,0.11714315414428711,0.09106922149658203,0.92020583152771,1,True,16
7,WeightedEnsemble_L2_FULL,0.717391304347826,,accuracy,0.17652344703674316,,9.02430534362793,0.003002166748046875,,0.15605759620666504,2,True,24
12,ExtraTreesGini_BAG_L1,0.6956521739130435,0.8932038834951457,accuracy,0.07787156105041504,0.10561060905456543,0.7683615684509277,0.07787156105041504,0.10561060905456543,0.7683615684509277,1,True,7
13,ExtraTreesEntr_BAG_L1,0.6956521739130435,0.8932038834951457,accuracy,0.08030509948730469,0.09739804267883301,0.8579027652740479,0.08030509948730469,0.09739804267883301,0.8579027652740479,1,True,8
15,RandomForestEntr_BAG_L1,0.6956521739130435,0.8640776699029126,accuracy,0.09498953819274902,0.10481476783752441,0.8580517768859863,0.09498953819274902,0.10481476783752441,0.8580517768859863,1,True,5
16,RandomForestMSE_DSTL,0.6956521739130435,0.8225806451612904,soft_log_loss,0.1178438663482666,0.07346367835998535,0.828493595123291,0.1178438663482666,0.07346367835998535,0.828493595123291,1,True,26
8,LightGBM_BAG_L1_FULL,0.6956521739130435,,accuracy,0.0050008296966552734,,0.2466752529144287,0.0050008296966552734,,0.2466752529144287,1,True,15
9,LightGBMXT_BAG_L1_FULL,0.6956521739130435,,accuracy,0.00950169563293457,,0.306973934173584,0.00950169563293457,,0.306973934173584,1,True,14
10,RandomForestEntr_BAG_L1_FULL,0.6956521739130435,,accuracy,0.057637929916381836,0.10481476783752441,0.8580517768859863,0.057637929916381836,0.10481476783752441,0.8580517768859863,1,True,17
11,ExtraTreesGini_BAG_L1_FULL,0.6956521739130435,,accuracy,0.07539772987365723,0.10561060905456543,0.7683615684509277,0.07539772987365723,0.10561060905456543,0.7683615684509277,1,True,19
14,ExtraTreesEntr_BAG_L1_FULL,0.6956521739130435,,accuracy,0.08163070678710938,0.09739804267883301,0.8579027652740479,0.08163070678710938,0.09739804267883301,0.8579027652740479,1,True,20
18,CatBoost_2_DSTL,0.6739130434782609,0.8387096774193549,soft_log_loss,0.009591102600097656,0.0010001659393310547,17.36509084701538,0.009591102600097656,0.0010001659393310547,17.36509084701538,1,True,32
20,NeuralNetTorch_DSTL,0.6739130434782609,0.7741935483870968,soft_log_loss,0.019590139389038086,0.020133256912231445,2.994643211364746,0.019590139389038086,0.020133256912231445,2.994643211364746,1,True,28
17,CatBoost_BAG_L1_FULL,0.6739130434782609,,accuracy,0.005345821380615234,,2.1291520595550537,0.005345821380615234,,2.1291520595550537,1,True,18
19,NeuralNetFastAI_BAG_L1_FULL,0.6739130434782609,,accuracy,0.009999990463256836,,0.5361864566802979,0.009999990463256836,,0.5361864566802979,1,True,13
23,RandomForestMSE_2_DSTL,0.6521739130434783,0.8225806451612904,soft_log_loss,0.10795879364013672,0.0802001953125,0.7588315010070801,0.10795879364013672,0.0802001953125,0.7588315010070801,1,True,31
21,XGBoost_BAG_L1_FULL,0.6521739130434783,,accuracy,0.006505012512207031,,0.1571214199066162,0.006505012512207031,,0.1571214199066162,1,True,21
22,NeuralNetTorch_BAG_L1_FULL,0.6521739130434783,,accuracy,0.016492843627929688,,7.241983413696289,0.016492843627929688,,7.241983413696289,1,True,22
24,NeuralNetTorch_2_DSTL,0.6304347826086957,0.7580645161290323,soft_log_loss,0.01847076416015625,0.017503023147583008,2.9360690116882324,0.01847076416015625,0.017503023147583008,2.9360690116882324,1,True,33
25,LightGBMLarge_BAG_L1_FULL,0.5869565217391305,,accuracy,0.009997129440307617,,0.38152170181274414,0.009997129440307617,,0.38152170181274414,1,True,23
26,WeightedEnsemble_L2,,0.9093851132686084,accuracy,,0.30979490280151367,14.349440813064575,,0.0012593269348144531,0.15605759620666504,2,False,12
27,NeuralNetFastAI_BAG_L1,,0.8802588996763754,accuracy,,0.06143593788146973,7.9066808223724365,,0.06143593788146973,7.9066808223724365,1,False,1
28,LightGBMLarge_BAG_L1,,0.8737864077669902,accuracy,,0.008730411529541016,3.8977344036102295,,0.008730411529541016,3.8977344036102295,1,False,11
